"#李宇春粉丝捐款刷屏##李宇春310生日快乐##李宇春[超话]# 自玉米爱心基金成立以来，每一年的今天，玉米地都有一个默契的约定，并且形成了一个传统延续至今。每年在@李宇春 生日的这天，玉米们都会不约而同的将对春春的爱转化成善意捐赠给@玉米爱心基金 ，我们把它称为：春春过生日，天使收红包。2006年3月19日，在玉米的倡导下和李宇春的支持下，中国第一个由歌迷设立与命名的公益基金——玉米爱心基金正式成立。截至目前，玉米爱心基金已经累计募集捐款2000余万元，资助了多名白血病患儿、听障儿童；援建了多所玉米博爱卫生院（站）、博爱新村、博爱学校；以及在多项重特大自然灾害及疫情中，向受灾及疫区群众赈济物资、发放家庭箱及医疗物资，帮助他们度过难关。一、捐助：1、听障儿童康复训练计划：自2011年5月玉米爱心基金发起了“爱要让你听见--听障儿童康复训练计划”以来，现已连续9年为家庭贫困的听障儿童提供为期一年的专业康复训练，共有232名小天使（含递补）受益。2、黄房子（The Yellow House）——美学启蒙公益项目：2019年3月10日，在李宇春的支持下，玉米爱心基金启动""黄房子（The Yellow House）——美学启蒙公益项目""，9月，由李宇春捐赠的首个“黄房子”在湖南保靖落地并投入使用。二、捐建：1、2007年，在四川省南充市捐建“玉米博爱新村”1所（含李宇春捐赠）。2、2007~2017年，先后在四川省、安徽省、甘肃省、河南省、陕西省等9个省市捐建11所“玉米博爱卫生站”。3、2008年，在汶川地震灾后重建项目中，于都江堰龙池镇捐建“玉米博爱卫生院”1所。4、2014年，在雅安地震灾后重建项目中，于雅安市天全县捐建“玉米博爱小学”1所。三、物资赈灾及抗疫：1、2010年，在云南特大旱灾与玉树地震中，向受灾群众发放物资共计150万元。2、2013~2017年，在雅安芦山地震、鲁甸地震、四川水灾、海南风灾、湖南水灾中，向受灾群众发放“赈济家庭箱”5000只。3、2020年，在武汉抗疫行动中玉米爱心基金用于款项总计220余万元，其中，基金定向拨款50万，李宇春个人捐赠50万元，自1月25日起通过多个渠道接收玉米及爱心人士捐款共计120余万元。所有善款均用于采购医疗相关物资用于前线定向医院及单位投入抗疫。四、玉米义工送爱心活动：除了每年的专项活动及其他定向捐赠活动，平时，玉米们也通过自己的力量将小爱汇成大爱，将温暖送给许许多多需要帮助的人们。有爱就有希望，有希望就不要放弃，爱的路上，我们从未缺席。未来，在李宇春的带领之下，我们继续为爱前行。[心] [组图共9张] 原图 ",我们的玉米基金超棒，我们的大妈更棒，我们的李宇春最棒;祝春春生日快乐，另外也苞谷很棒👍🏻;所以的付出只因爱的力量，和你一样;,2020/3/10 23:53,non-rumor
311もう9年になった怖かったあの日春休み台湾に飛んで、戻ってきて2日後に311だったこと、たぶん一生忘れないと思う深夜でも緊急地震速報でビビってた5日後交通機関も全然復旧してなくて、タクって空港に向かってまた台湾に飛んだ！あの日から１ヶ月くらいかな？1人で眠れなかった日々だった！毎日悪夢を見てた…夢でも緊急地震速報鳴ってた！夢でも津波の映像ばかりだった！ママが私にテレビ制限しかけた！台湾の番組でも311の映像ばかりだったから💧あの日からもう9年も経った…この9年間、自分は強くなったかな？きっと地震に相変わらず弱いと思う💧だって、台湾の921経験したのに、それでも311があの状態だった💦この世の中、地震なくならないかな？ ,;,2020/3/10 23:53,non-rumor
我97年生人，刚突然想了下，在出生之后，能在我脑子留下印象年份就只有几个：2008 —汶川地震、奥运会2015 —高中毕业，到西安念书2019 —大学毕业，到广州工作2020 — ？其他年份就这么不咸不淡地度过去了，没什么深刻印象，也没觉得国家国际有什么宏大叙事。是大家都这样，没几个能特别记忆的年份；还是我的经历的事情太少，或者年岁太小，很多大事其实我自己没意识到。但08  15  20年经济形势变化都挺大的。 http,,2020/3/10 23:52,non-rumor
这个超长假期里不仅体验了心悸到以为地震还体验了缺氧到头昏无力耳鸣  ,,2020/3/10 23:52,non-rumor
意大利发生2.6级的小地震，不过人们还是吓得跑到街上  原图 ,地震剧情都有;这一集也看过。。。。;看来每个国家一开始给的剧本都一样  后面;,2020/3/10 23:51,non-rumor
【#日本311大地震9周年#：回顾NHK纪录片《日本311大地震》】2011年3月11日14时46分，日本东北地方外海发生9.0级的大型地震，引发巨大海啸，对日本东北部岩手县、宫城县、福岛县等地造成毁灭性破坏，并引发福岛第一核电站核泄漏。此次地震是自有记录以来历史第五大地震，NHK记录下了当年这场世纪大灾难的真实画面。据日本警察厅公布的“311大地震遇难者和失踪者人数”的最新统计数据显示，截至2020年3月1日，共有15899人在这场地震中遇难，此外，还有2529人仍处于失踪状态，遇难者中，有9543人来自宫城县、4675人来自岩手县、1614人来自福岛县，67人来自其余9个道县。  http,九年时间眨眼过去了;还记得当时我家买了一箱盐，吃了好几年;感觉海啸比地震还可怕;,2020/3/11 12:14,non-rumor
天津逆行去关阀门再也没回来的19岁消防员，杭州因为被纵火和林生天人永隔的母子四人，武汉“太烫了等会儿喝”却再也没能喝上那口水的婆婆，泉州马上要结束隔离可以回家却永远留在了地震里的一家五口 明天和意外谁也不知道哪个先来   ,回复@谁都别想跑我把精神病院门旱死了:做这事的垃圾用垃圾车装自己吧 mmp;武汉人现在吃个肉 都垃圾车肉 还意外 勉强活着吧韭菜;,2020/3/11 23:59,non-rumor
"游戏行业第一波地震  
原始用户",,2020/3/11 23:59,non-rumor
啊《海女》我正好看到日本3.11大地震那里……接近尾声了  ,,2020/3/11 23:58,non-rumor
抗过了非典，躲过了地震，避开了H1N1，在新冠肺炎下绝境逢生，最后TMD还是防不胜防，脚崴了，在家行走宛如三条腿的狗。  ,回复@我是会员的骄傲:告辞！;回复@-Celinettt:慰问不必了。支持微信，支付宝转账;对不起我没忍住笑出了声 要不要我去慰问你哈哈哈哈;,2020/3/11 23:58,non-rumor
不要去在乎山是谁家的山…那龙泉山又是谁家的山呢…我只是顺着不知道是历史还是规划走了一遍…然后把感受和看到的说出来而已…这里以前应该地震还是被什么将军喝高了摔下来把这像马桶和人像纠缠在一起的砸开来了…所以被一条河给隔开了…不信就看看这里河两岸的石头和泥质都不一样…反正就像火车上轨道那样…我也是晕乎乎的…大概就是这样的…反正都是我不喜欢做的但是怎么走它就又自然到那去了…我也莫名其妙的……现走完了…没我的事了…就好像把我给硬塞进一个剧本里去演似的…反正我没什么感觉…我发布了：没人喜欢这歌…只是它已注入了我的血液…没人喜欢这歌只是它已灌进了我的七斤八脉…没人喜欢这歌只是它已住在我心里…#记录世界 记录你# http,嗯…一般都是人选择椅子坐的…没想到有时椅子也会跑过去选择人嘞…;,2020/3/11 23:31,non-rumor
我觉得这也就是赌对了，所以开始事后诸葛亮的追述。作为一个超级大的国家，必须由统一的渠道去发布这样的信息。如果每个人想发布就发布，即便是专业的，也是不对的。今天是医生说有疫情，明天消防的说有大火先兆，后天预报地震的说要地震了，那还咋生活啊。统一的专业渠道上报和发布就是要保证上报人可以被记录，对说的话要负责。说过了却不想负责任，那我觉得这就是造谣，即便说的对。这就是我说的程序正义的意思～ ,,2020/3/11 23:27,non-rumor
在17公岁来临之际，我的贴心小棉袄申请让她许2个愿望，第一个希望妈妈天天开心，妈妈开心的源泉送个肖战！第二个希望妈妈生二胎，但是不要弟弟妹妹，要一个哥哥[捂脸][捂脸]！于是妈妈送你一个现成的。经历完了非典，汶川地震，新冠肺炎，我的家人朋友还在身边健康陪伴，感恩满足！愿来年平安健康，做一个堕落的富婆，除了挣不完的钱还有看不完的小鲜肉！[呲牙][呲牙][呲牙][呲牙] http,,2020/3/11 23:24,non-rumor
心之所系，便是那魂牵梦绕的故乡！图一红色处便是生我养我的地方！四面环山！因5.12地震后此处便无人居住了！乡亲们在此种上了药材！八十，九十年代的西部很穷很落后，那时候总想走出大山，摆脱那平淡的生活，见识更广阔的世界！如今，才觉得那才是最好的地方，唯一没有浮华喧嚣的地方，唯一的净土！从此回不去的是故乡！午夜梦回里满天的星光，皎洁的月光，飞舞的萤火虫，房前屋后热情的乡亲，两小无猜的儿时玩伴，冬天暖暖的炉火，还有屋内勤劳如故，和蔼可亲的父母。而梦境特有的滤镜，把这一切都调得倍加清晰和温馨。#味里故乡##成都##从心出发，爱上彭州# http,,2020/3/11 23:20,non-rumor
首先是比较担忧吧！2020刚开始就灾难“百出”。但我们都需要理智的客观的去看待，因为从古至今大大小小的蝗灾、地震、瘟疫等都时有发生，我们不也挺过来了。值得警醒的是这个2020是否是大自然给人类的警告；人类对生态的种种破坏是否在一步步的反噬人类；今后是否会有更大的灾难等着我们。 http,,2020/3/11 23:19,non-rumor
泉州酒店这次人祸，真的是可以避免的，因为自行逃生者一小时之前就发现了晃动和巨响，一小时后瞬间坍塌，当时是否可以按照地震的方法逃生?福建泉州酒店倒塌的逃生者才更接近真相，他们以为地震了，一小时前就发生震动和巨响，一小时后2.3秒全坍塌了。湖北籍夫妻俩刚吃完晚饭，妻子躺在床上玩手机，丈夫坐在床旁的沙发上。忽然楼下有一声巨响，两三秒之后，天花板剧烈晃动，丈夫赶紧去拉妻子，一瞬间房子全部垮下来。据夫妻二人讲述周围都是灰尘，他感到呼吸有些困难。他喊自己的妻子，得知无碍后，他们努力移动身体。街上的灯光照进来，王涛逐渐看见周围，他们抱住类似钢筋的物体往外爬。妻子的脚受了伤，丈夫没有伤。他们说因为自己是从湖北过来的，所以必须进行隔离。每他一个人大约200元的食宿费，他们一家4口人一家住了8天，陆续交了6000元。夫妻二人的父亲和弟弟目前救出来也没有生命体征。现在他们被安排到如家酒店继续隔离，后续的隔离费用还不知道需不需要交。逃生者和幸存者,几个开除党籍并免去一切职务？然后就没有然后了？几十条人命关天？;湖北人表示太难过了，同胞安息;去送死还得一天交200;,2020/3/11 23:18,non-rumor
